재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      영업이익(손실)	201,629,000,000	335,964,000,000	128,408,000,000
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	ifrs-full_RevenueFromDividends	      배당수익	222,186,000,000	378,610,000,000	156,082,000,000
 포괄손익계산서, 기타 - 별도	[175330]	JB금융지주	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	ifrs-full_SellingGeneralAndAdministrativeExpense	      판매비와관리비	-33,378,000,000	-28,161,000,000	-24,885,000,000
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	dart_GainLossFromFinancialInstrumentsAtFairValueThroughProfitOrLoss	      당기손익-공정가치측정금융상품순손익	108,399,000,000	-11,794,000,000	20,250,000,000
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	dart_NonOperatingProfitLoss	      영업외손익	4,606,000,000	908,000,000	1,165,000,000
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	dart_OperatingIncomeLoss	      영업이익	2,132,395,000,000	1,668,341,000,000	1,435,420,000,000
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	entity00688996_OperatingIncomeBeforeProvisionForCreditLossesOfStatementOfComprehensiveIncomeAbstract	      신용손실충당금 반영전 영업손익	2,132,941,000,000	1,668,644,000,000	1,435,837,000,000
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	ifrs-full_AdditionalAllowanceRecognisedInProfitOrLossAllowanceAccountForCreditLossesOfFinancialAssets	      신용손실충당금 전입액	546,000,000	303,000,000	417,000,000
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      당기총포괄이익	2,120,282,000,000	1,686,995,000,000	1,438,568,000,000
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당이익	5,042	3,999	3,509
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당이익	4,929	3,912	3,436
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	ifrs-full_FeeAndCommissionIncomeExpense	      순수수료손익	-10,387,000,000	-8,686,000,000	-8,157,000,000
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	ifrs-full_FeeAndCommissionExpense	         수수료비용	12,972,000,000	12,085,000,000	9,132,000,000
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	ifrs-full_FeeAndCommissionIncome	         수수료수익	2,585,000,000	3,399,000,000	975,000,000
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      법인세수익(비용)	15,757,000,000	-15,263,000,000	-2,281,000,000
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	ifrs-full_InterestRevenueExpense	      순이자손익	-64,853,000,000	-92,951,000,000	-111,077,000,000
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	ifrs-full_InterestExpense	         이자비용	99,980,000,000	112,353,000,000	120,469,000,000
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	ifrs-full_RevenueFromInterest	         이자수익	35,127,000,000	19,402,000,000	9,392,000,000
 포괄손익계산서, 기타 - 별도	[105560]	KB금융	유가증권시장상장법인	649	기타 금융업	12	2023-12-31	사업보고서	KRW	ifrs-full_InterestIncomeForFinancialAssetsMeasuredAtAmortisedCost	            상각후원가측정 금융상품 이자수익	31,932,000,000	16,525,000,000	6,548,000,000
