재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기말	전기말	전전기말	
 포괄손익계산서, 증권 - 별도	[001510]	SK증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	dart_LossFromFinancialInstrumentsAtFairValueThroughProfitOrLoss	         당기손익-공정가치측정금융상품관련손실	494,610,283,254		
 포괄손익계산서, 증권 - 별도	[001510]	SK증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	dart_NonOperatingExpense	      영업외비용	24,387,004,099		
 포괄손익계산서, 증권 - 별도	[001510]	SK증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	dart_NonOperatingIncome	      영업외수익	6,057,635,707		
 포괄손익계산서, 증권 - 별도	[001510]	SK증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	dart_OtherOperatingExpense	      기타영업비용	30,947,343,336		
 포괄손익계산서, 증권 - 별도	[001510]	SK증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_ForeignExchangeLoss	         외화거래손실	20,116,104,226		
 포괄손익계산서, 증권 - 별도	[001510]	SK증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_MiscellaneousOtherOperatingExpense	         그밖의 기타영업비용	10,831,239,110		
 포괄손익계산서, 증권 - 별도	[001510]	SK증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	dart_OtherOperatingIncome	      기타영업수익	44,953,298,373		
 포괄손익계산서, 증권 - 별도	[001510]	SK증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_ForeignExchangeGain	         외화거래이익	20,145,970,773		
 포괄손익계산서, 증권 - 별도	[001510]	SK증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	ifrs-full_MiscellaneousOtherOperatingIncome	         기타영업수익	24,807,327,600		
 포괄손익계산서, 증권 - 별도	[001510]	SK증권	유가증권시장상장법인	661	금융 지원 서비스업	12	2023-09-30	3분기보고서	KRW	entity00131850_udf_IS_20231112182355990OfStatementOfComprehensiveIncomeAbstract	      순영업손익	202,880,008,700		
